filename,MeerKAT_L_SBAND_COMBINED_Best_Recall,PALFA_MeerKAT_L_SBAND_Best_Fscore,clfl2_PALFA,clfl2_trapum_Ter5
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00016.ar,0.008429371330426996,0.005714181869572818,0.45532981291477537,0.030451383462220104
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00061.ar,0.003714603290178077,0.004336626181579806,0.028660894686508634,0.010860903125645957
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00039.ar,0.013289918367530353,0.009712691342700936,0.011978140353486906,0.010582314133197318
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00003.ar,0.0047243425043851815,0.005784214247955283,0.0005683063291990775,0.007872495634311276
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00025.ar,0.00612878005267524,0.004032319343058177,0.0028577072842432072,0.011355739271541624
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00194.ar,0.0072178984400802565,0.004533069759128874,0.002171363746896384,0.010780652260216189
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00046.ar,0.008333906152614465,0.004795194677818977,0.011645126288282804,0.013568931213320317
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00195.ar,0.006522486138732367,0.006231279708716833,0.0064624135533796374,0.014077259992304421
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00131.ar,0.003608350115708028,0.0049705680454735345,0.05532948961797881,0.007398835248681543
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00077.ar,0.004843407164023754,0.0032269913067955666,0.03624141064045992,0.037678345662174824
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00146.ar,0.006032704960350593,0.004056943520570309,0.014333337451803319,0.020869093806806814
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00021.ar,0.007045127382518513,0.007406559097477088,0.017738376388287062,0.006449593507346441
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00032.ar,0.031968449923286665,0.03845498995611373,0.019354443658722194,0.012983484440733644
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00073.ar,0.008358165113202988,0.0052724423718506774,0.04606837271690928,0.019609079893412137
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00013.ar,0.0029548189919548487,0.00630392422515501,0.0037036001534760496,0.02700807046626425
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00043.ar,0.005702546974696418,0.003162141170172069,0.13297419460045856,0.008921094985563717
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00063.ar,0.005049048107084549,0.004273157814606092,0.00128757999286786,0.014839821737607235
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00010.ar,0.010674970493788795,0.008277162056492102,0.002183405794289508,0.009845774171906334
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00191.ar,0.006161565634243028,0.0042084687136516846,0.005672091090418645,0.0074599872474961975
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00145.ar,0.007230636903290621,0.00478361575837214,0.0023301385801889215,0.0086358389629587
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00171.ar,0.01252262293091151,0.006730952039761847,0.0012749679489937416,0.009306794479667023
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00165.ar,0.007725722392296463,0.0044255942294687545,0.0005481328599578053,0.011922113969729193
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00185.ar,0.005636872829697678,0.0024960150170711994,0.005990388780362651,0.04261758204954009
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00174.ar,0.0030149438830284867,0.004402149175527579,0.00782950302081924,0.009697424341304243
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00205.ar,0.0035258816297963915,0.004617928918001982,0.0023172781950300913,0.00890480838664621
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00157.ar,0.0036949457276505056,0.003926277404404183,0.009728380673212583,0.0067882443710326115
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00159.ar,0.004438187792107413,0.0043918660397144855,0.005016010897851549,0.011245166985941447
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00164.ar,0.007936571865905026,0.004992659230720763,0.002317185258431709,0.04342446740586261
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00110.ar,0.009982486001395351,0.006665997218072711,0.014491086937258592,0.04010271325984072
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00193.ar,0.009130603515718877,0.004514106694719648,0.013838129208312231,0.006083621005305379
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00035.ar,0.009142166804309104,0.007023387259373515,0.004685812100682185,0.044191993338979545
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00156.ar,0.00884896776595022,0.00701639043788397,0.0006287800846938008,0.008015368111534228
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00019.ar,0.05544543270930943,0.01721960091740105,0.010987875491157668,0.0072533170167420665
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00103.ar,0.002437497503914253,0.004595525261539796,0.0004443621685509932,0.020808735674593636
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00140.ar,0.004636940843757178,0.004105209050149481,0.19417887470890818,0.007982881620043788
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00022.ar,0.005157204349698784,0.0038884042910559786,0.00250109017052658,0.009417867147092352
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00037.ar,0.005922310196384563,0.004241106052515222,0.031680404222594126,0.009214343746473919
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00147.ar,0.007450765856358251,0.004676190686945775,0.02708836843850942,0.008099850024353816
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00170.ar,0.006732357410604776,0.004649459721096396,0.03355521319537079,0.00962130691105583
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00204.ar,0.006237086808108605,0.004615287183019582,0.030164728467885493,0.007955446998098688
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00026.ar,0.00823007727324821,0.0032455219310521108,0.0016312843790218083,0.032958668126625915
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00052.ar,0.007551779324934122,0.004344258373706355,0.0021802069283438706,0.008944190541653555
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00005.ar,0.9639322622080034,0.9246839444341415,0.9794701726361773,0.9874446316114104
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00113.ar,0.007409286799683855,0.008060951125659866,0.016417560672554246,0.012111291323902288
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00079.ar,0.008100217299365404,0.004734091376814914,0.004958291447191217,0.007395287171147094
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00004.ar,0.9792961161141284,0.8174236263235344,0.06003537637683382,0.413197566778935
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00192.ar,0.008219730843231604,0.0029893831943030888,0.009388043841051913,0.011754597251140596
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00080.ar,0.006199714064834488,0.004347715009784829,0.0007035449675688191,0.00677722417667542
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00132.ar,0.008933192310205715,0.0053229974340432635,0.04879687877424346,0.009217758588571346
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00017.ar,0.03132611278921411,0.04344992248568031,0.023755775331624557,0.9765414708148439
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00074.ar,0.008376771081882717,0.005088846934129868,0.009663264334529064,0.02159433627363418
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00183.ar,0.0043278858986690654,0.004832532957650551,0.0014535357197150661,0.007706799539176203
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00184.ar,0.004262297322092719,0.004691792171366623,0.01712033836121106,0.008778960271329204
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00152.ar,0.00335737850349521,0.005131662373763815,0.004673749990357003,0.00897632766989664
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00139.ar,0.005194863778742573,0.0017485303056428772,0.001423627303693827,0.007405597892766344
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00092.ar,0.011818199043207793,0.0070405565929079076,0.03388477229838696,0.024310727466802847
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00081.ar,0.00410348830484778,0.0048642916990976415,0.002629298255609136,0.007188080292025665
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00130.ar,0.006412680577415605,0.005056192509509103,0.026947623187606386,0.008378556714779611
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00177.ar,0.006570596962896874,0.004421639884196132,0.005767289568240891,0.017888990490328847
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00038.ar,0.008711708159264262,0.004364619375648585,0.001488630984769172,0.007289588850333197
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00002.ar,0.9996078921492971,0.9984406113451337,0.9959223641474033,0.9984014805861076
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00206.ar,0.005923062796741615,0.004961795082336652,0.0035857633111138613,0.010742386019073083
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00141.ar,0.006462486622193979,0.0027159999995287508,0.01788466347054632,0.013600848652786221
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00056.ar,0.010292393520042417,0.005472373096728716,0.0008664375328794052,0.007365788922257318
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00117.ar,0.007590146822784794,0.0046263925000849535,0.02071758347426263,0.008553404709423805
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00023.ar,0.009492483357759644,0.004047768959093502,0.004214805984406829,0.009285219684140804
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00124.ar,0.0030693121191793923,0.004747341019385788,0.00751819685318618,0.0071937430414893795
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00168.ar,0.005185028879335346,0.005158266175700182,0.004757263986775996,0.0076617181838271875
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00133.ar,0.033613599272123415,0.021774554858958274,0.001920763647861515,0.010870996045478785
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00040.ar,0.008314426655168359,0.00493985608651125,0.0031874214121092818,0.034927847574451845
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00114.ar,0.008452515816482738,0.00518825745129769,0.0008430508295717361,0.008408962758989492
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00020.ar,0.002798709922028174,0.004286769330955624,0.001394464925459666,0.01017085629676307
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00182.ar,0.0038776280304100913,0.0038031513540369897,0.04271790327159494,0.019579477606464286
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00101.ar,0.0033833486414090964,0.004537054823800825,0.0029066224596678947,0.007962970450225083
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00173.ar,0.005262931163081484,0.003341602060863879,0.003466420219356271,0.005173686294658486
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00065.ar,0.0056510652955890734,0.00387134864121295,0.006251019018893217,0.015230945759577064
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00144.ar,0.004144342946405399,0.005318214292066527,0.0005784267679058084,0.008105109929148731
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00190.ar,0.009163509482504401,0.007794472255841291,0.008824508762566213,0.008112372190192892
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00068.ar,0.010236909223684247,0.00848643246243502,0.007887336744681802,0.009340894453781376
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00076.ar,0.00887429944149327,0.005191102484163591,0.0017528549111222585,0.008008168661206861
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00123.ar,0.002888752701331397,0.005172087876937936,0.006904608189565422,0.007716410865419516
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00055.ar,0.005185188961378771,0.004268426868588044,0.0010102111568476646,0.007490154519566334
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00136.ar,0.006747251530577372,0.007562209629717182,0.02570241931112563,0.006608019337930223
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00097.ar,0.008573179899480931,0.0047847907342909515,0.0030205923175510036,0.017916932385359838
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00105.ar,0.007365493973512519,0.00665057499274322,0.042160227856970656,0.010112216645671525
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00151.ar,0.004687659444947781,0.0053082704386066114,0.0032809333425681455,0.00877820341891537
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00198.ar,0.006364494193957894,0.013559566548443822,0.016769151889127733,0.009404311054696296
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00188.ar,0.005763094240098574,0.0040338187506570086,0.0012555241896709353,0.009789765655450216
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00118.ar,0.004816775401298607,0.0040539489764507474,0.003088483061211955,0.0066058823020217865
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00200.ar,0.0072936188383787145,0.004881733664156939,0.04780418729427375,0.007652650191487693
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00176.ar,0.005774062218215314,0.005395227997652263,0.003235422276764814,0.014847065869150187
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00084.ar,0.008827189399583978,0.0051997724196194495,0.008716921783932378,0.008108299050647035
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00098.ar,0.005937856525839514,0.004286797385551713,0.006480270841505642,0.01587089892629687
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00072.ar,0.004138830895203285,0.004708659706100416,0.0021361854973494946,0.007506428558597635
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00033.ar,0.009815625643607696,0.0056098915882678456,0.008405350339293146,0.03149124173616132
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00104.ar,0.008392819840344458,0.0066337101157990476,0.0014678524578159784,0.017377240960849177
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00089.ar,0.0038168652905720165,0.004766350455715825,0.006270705234472156,0.05321674818705079
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00189.ar,0.006520001575746799,0.004172154874939328,0.007855945880068271,0.015329165645243212
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00115.ar,0.003555750388402825,0.004487468285657474,0.0008938189159965654,0.008259543477993096
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00150.ar,0.0054325959948187,0.004140733414540439,0.00622507657559743,0.007459400782820504
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00160.ar,0.006919695445307341,0.004654399920476287,0.0031740483325728495,0.01002181470018645
/b/PROCESSING/03_FOLDS/M28/2024-02-16-11:31:52/cfbf00000/120.0/full/2024-02-16-11:31:52_60356.4804688383_cfbf00000_00082.ar,0.008132806895638736,0.003975919112683927,0.0038598089227896595,0.011173466462587087
